Name,Url,Rating,Tags,Description
Learn SQL Basics for Data Science,https://www.coursera.org/specializations/learn-sql-basics-data-science,4.6,"Analysis, Apache, Basic Descriptive Statistics, Big Data, Computer Programming, Data Management, Databases, General Statistics, Leadership and Management, Machine Learning, Probability & Statistics, Python Programming, SQL, Statistical Programming",This Specialization is intended for a learner with no previous coding experience seeking to develop SQL query fluency. Through four
Machine Learning Engineering for Production (MLOps),https://www.coursera.org/specializations/machine-learning-engineering-for-production-mlops,4.7,"Applied Machine Learning, Business Analysis, Change Management, Cloud Computing, Computer Networking, Computer Programming, Data Analysis, Data Management, Data Visualization, Deep Learning, DevOps, Estimation, Exploratory Data Analysis, Extract, Transform, Load, Feature Engineering, General Statistics, Leadership and Management, Machine Learning, Machine Learning Algorithms, Modeling, Network Security, Probability & Statistics, Python Programming, Security Engineering, Security Strategy, Statistical Programming, Statistical Visualization, Strategy and Operations","Understanding machine learning and deep learning concepts is essential, but if youâre looking to build an effective AI career"
Foundations of Digital Marketing and E-commerce,https://www.coursera.org/learn/foundations-of-digital-marketing-and-e-commerce,4.8,"Strategy, Digital Marketing, Back-End Web Development, Marketing Strategy, Customer Success, Leadership and Management, Data Analysis, Market Research, Analysis, Marketing, Customer Relationship Management, Media Market, Data Visualization, Search Engine Optimization, Strategy and Operations, Sales, Research and Design, Entrepreneurship, Communication, Social Media Marketing, Market (Economics), Social Media, Finance, Advertising, E-Commerce","This is the first of seven courses in the Google Digital Marketing & E-commerce Certificate, which will equip you with"
Business and Financial Modeling,https://www.coursera.org/specializations/wharton-business-financial-modeling,4.5,"Accounting, Accounts Payable and Receivable, Basic Descriptive Statistics, Business Analysis, Cash Management, Corporate Accouting, Correlation And Dependence, Data Analysis, Data Analysis Software, Data Management, Data Model, Decision Making, Design and Product, Entrepreneurship, Finance, Financial Accounting, Financial Analysis, Flow Network, Forecasting, General Statistics, Investment Management, Leadership and Management, Market Research, Marketing, Mathematics, Performance Management, Probability & Statistics, Probability Distribution, Problem Solving, Product Management, Product Marketing, Project, Regression, Research and Design, Risk Management, Sales, Spreadsheet Software, Statistical Analysis, Statistical Tests, Strategy, Strategy and Operations",Wharton's Business and Financial Modeling Specialization is designed to help you make informed business and financial decisions. These foundational
Indigenous Canada,https://www.coursera.org/learn/indigenous-canada,4.8,"History, Algorithms, Storytelling, Entrepreneurship, Theoretical Computer Science, Art, Creativity, Marketing, Research and Design, Leadership and Management, Communication, Business Psychology, Culture, Finance",Indigenous Canada is a 12-lesson Massive Open Online Course (MOOC) from the Faculty of Native Studies that explores the
Excel Skills for Business,https://www.coursera.org/specializations/excel,4.9,"Analysis, Business Analysis, Chart, Computational Logic, Computer Architecture, Data Analysis, Data Analysis Software, Data Management, Data Mining, Data Visualization, Extract, Transform, Load, Lookup Table, Mathematical Theory & Analysis, Mathematics, Modeling, Spreadsheet Software, Theoretical Computer Science",This specialization is intended for anyone who seeks to develop one of the most critical and fundamental digital skills today
Intuit Bookkeeping,https://www.coursera.org/professional-certificates/intuit-bookkeeping,4.5,"Accounting, Accounts Payable and Receivable, Audit, Business Analysis, Cost Accounting, Data Analysis, Finance, Financial Accounting, Financial Analysis, General Accounting, Generally Accepted Accounting Principles (GAAP), Inventory Management, Leadership and Management, Merchandising, Payments, Sales, Supply Chain and Logistics, Taxes","Whether you are starting out or looking for a career change, the Intuit Bookkeeping Professional Certificate prepares you for a"
Ask Questions to Make Data-Driven Decisions,https://www.coursera.org/learn/ask-questions-make-decisions,4.7,"Business Analysis, Spreadsheet Software, Data-Informed Decision-Making, Big Data, Cloud Computing, Data Mining, Project Management, Business Communication, Analysis, Data Analysis, Small Data, Finance, Leadership and Management, Communication, Spreadsheet, Data Management, Budget Management",This is the second course in the Google Data Analytics Certificate. These courses will equip you with the skills needed
Natural Language Processing,https://www.coursera.org/specializations/natural-language-processing,4.6,"Algorithms, Analysis, Artificial Neural Networks, Bayesian Statistics, Communication, Computer Graphics, Computer Programming, Deep Learning, Dimensionality Reduction, Experiment, General Statistics, Human Computer Interaction, Logistic Regression, Machine Learning, Machine Learning Algorithms, Markov Model, Mathematics, Modeling, Natural Language, Natural Language Processing, Operations Research, Probability & Statistics, Process, Python Programming, Regression, Research and Design, Statistical Programming, Strategy and Operations, Theoretical Computer Science, User Experience","Natural Language Processing (NLP) is a subfield of linguistics, computer science, and artificial intelligence that uses algorithms to interpret and"
Leading the Modern Day Business,https://www.coursera.org/specializations/leading-modern-day-business,4.7,"Big Data, BlockChain, Business Analysis, Business Transformation, Cloud Computing, Computer Architecture, Computer Graphics, Computer Networking, Data Analysis, Data Management, Design Thinking, Design and Product, Entrepreneurship, Finance, Human Computer Interaction, Innovation, Interactive Design, Leadership and Management, Marketing, Network Architecture, Problem Solving, Product Development, Product Management, Research and Design, Sales, Strategy, Strategy and Operations","The modern day business is a dynamic enterprise, and leading it now needs a conglomerate of essential skills, ranging from"
IBM AI Engineering,https://www.coursera.org/professional-certificates/ai-engineer,4.6,"Algorithms, Apache, Applied Machine Learning, Artificial Neural Networks, Basic Descriptive Statistics, Big Data, Business Analysis, Computer Graphic Techniques, Computer Graphics, Computer Programming, Computer Vision, Correlation And Dependence, Data Analysis, Data Management, Data Structures, Databases, Decision Tree, Deep Learning, Dimensionality Reduction, Econometrics, General Statistics, Machine Learning, Machine Learning Algorithms, Mathematics, NoSQL, Probability & Statistics, Probability Distribution, Python Programming, Recommender Systems, Regression, SQL, Statistical Analysis, Statistical Machine Learning, Statistical Programming, Supply Chain Systems, Supply Chain and Logistics, Theoretical Computer Science","Artificial intelligence (AI) is revolutionizing entire industries, changing the way companies across sectors leverage data to make decisions. To stay"
